SECTOR_NAME,POSTED_TIME,day,month,year,,,,,,,,,,,,,,
Agriculture,13/5/2016 9:22,13,5,2016,,,,,,,,,,,,,,
Agriculture,27/10/2016 9:13,27,10,2016,,,,,,,,,,,,,,
Clothing,29/7/2015 17:02,29,7,2015,,,,,,,,,,,,,,
Clothing,18/7/2014 20:35,18,7,2014,,,,,,,,,,,,,,
Transportation,21/10/2014 15:56,21,10,2014,,,,,,,,,,,,,,
Agriculture,28/4/2015 10:21,28,4,2015,,,,,,,,,,,,,,
Food,1/10/2015 5:22,1,10,2015,,,,,,,,,,,,,,
Construction,22/9/2016 22:35,22,9,2016,,,,,,,,,,,,,,
Services,22/5/2013 10:41,22,5,2013,,,,,,,,,,,,,,
Food,6/10/2017 3:54,6,10,2017,,,,,,,,,,,,,,
Retail,21/12/2016 11:15,21,12,2016,,,,,,,,,,,,,,
Retail,7/11/2017 14:50,7,11,2017,,,,,,,,,,,,,,
Clothing,6/6/2016 5:00,6,6,2016,,,,,,,,,,,,,,
Retail,2/9/2013 14:30,2,9,2013,,,,,,,,,,,,,,
Food,13/6/2017 14:14,13,6,2017,,,,,,,,,,,,,,
Services,30/9/2013 9:49,30,9,2013,,,,,,,,,,,,,,
Agriculture,9/12/2013 7:38,9,12,2013,,,,,,,,,,,,,,
Food,18/12/2014 11:51,18,12,2014,,,,,,,,,,,,,,
Clothing,6/5/2014 14:43,6,5,2014,,,,,,,,,,,,,,
Retail,12/7/2013 16:04,12,7,2013,,,,,,,,,,,,,,
Housing,3/7/2017 13:37,3,7,2017,,,,,,,,,,,,,,
Education,5/1/2017 10:07,5,1,2017,,,,,,,,,,,,,,
Food,3/11/2014 10:02,3,11,2014,,,,,,,,,,,,,,
Clothing,15/6/2015 18:06,15,6,2015,,,,,,,,,,,,,,
Housing,6/10/2014 20:35,6,10,2014,,,,,,,,,,,,,,
Transportation,30/4/2014 10:30,30,4,2014,,,,,,,,,,,,,,
Services,6/8/2015 7:30,6,8,2015,,,,,,,,,,,,,,
Agriculture,21/9/2017 20:50,21,9,2017,,,,,,,,,,,,,,
Retail,3/10/2017 20:15,3,10,2017,,,,,,,,,,,,,,
Retail,9/7/2015 6:33,9,7,2015,,,,,,,,,,,,,,
Retail,30/5/2014 10:58,30,5,2014,,,,,,,,,,,,,,
Agriculture,22/6/2015 15:32,22,6,2015,,,,,,,,,,,,,,
Agriculture,29/5/2017 13:18,29,5,2017,,,,,,,,,,,,,,
Food,6/10/2017 12:52,6,10,2017,,,,,,,,,,,,,,
Transportation,12/1/2015 11:40,12,1,2015,,,,,,,,,,,,,,
Retail,22/10/2014 15:39,22,10,2014,,,,,,,,,,,,,,
Food,28/9/2016 15:32,28,9,2016,,,,,,,,,,,,,,
Agriculture,24/6/2013 9:41,24,6,2013,,,,,,,,,,,,,,
Food,5/8/2013 16:37,5,8,2013,,,,,,,,,,,,,,
Agriculture,30/6/2014 23:03,30,6,2014,,,,,,,,,,,,,,
Retail,28/6/2017 19:58,28,6,2017,,,,,,,,,,,,,,
Agriculture,5/10/2015 12:03,5,10,2015,,,,,,,,,,,,,,
Transportation,4/4/2014 14:36,4,4,2014,,,,,,,,,,,,,,
Food,21/4/2014 22:02,21,4,2014,,,,,,,,,,,,,,
Food,13/1/2015 9:32,13,1,2015,,,,,,,,,,,,,,
Food,31/10/2014 23:28,31,10,2014,,,,,,,,,,,,,,
Retail,31/10/2016 14:10,31,10,2016,,,,,,,,,,,,,,
Services,21/1/2016 12:05,21,1,2016,,,,,,,,,,,,,,
Food,21/5/2013 20:46,21,5,2013,,,,,,,,,,,,,,
Retail,28/7/2013 1:03,28,7,2013,,,,,,,,,,,,,,
Retail,20/1/2016 9:40,20,1,2016,,,,,,,,,,,,,,
Food,29/10/2014 23:16,29,10,2014,,,,,,,,,,,,,,
Agriculture,31/5/2016 7:28,31,5,2016,,,,,,,,,,,,,,
Retail,25/6/2016 8:22,25,6,2016,,,,,,,,,,,,,,
Retail,9/9/2014 1:05,9,9,2014,,,,,,,,,,,,,,
Food,10/10/2013 19:20,10,10,2013,,,,,,,,,,,,,,
Clothing,9/12/2014 10:33,9,12,2014,,,,,,,,,,,,,,
Agriculture,2/6/2016 6:29,2,6,2016,,,,,,,,,,,,,,
Clothing,30/11/2017 13:30,30,11,2017,,,,,,,,,,,,,,
Agriculture,19/10/2017 5:53,19,10,2017,,,,,,,,,,,,,,
Education,12/2/2017 8:55,12,2,2017,,,,,,,,,,,,,,
Agriculture,26/5/2017 10:54,26,5,2017,,,,,,,,,,,,,,
Retail,21/10/2016 10:31,21,10,2016,,,,,,,,,,,,,,
Agriculture,12/8/2016 16:01,12,8,2016,,,,,,,,,,,,,,
Agriculture,11/10/2016 15:03,11,10,2016,,,,,,,,,,,,,,
Personal Use,26/11/2015 6:08,26,11,2015,,,,,,,,,,,,,,
Agriculture,14/11/2015 12:35,14,11,2015,,,,,,,,,,,,,,
Retail,4/9/2014 15:02,4,9,2014,,,,,,,,,,,,,,
Agriculture,7/1/2015 15:53,7,1,2015,,,,,,,,,,,,,,
Food,12/12/2013 16:11,12,12,2013,,,,,,,,,,,,,,
Food,24/2/2014 17:47,24,2,2014,,,,,,,,,,,,,,
Clothing,8/11/2017 11:17,8,11,2017,,,,,,,,,,,,,,
Personal Use,20/5/2014 21:26,20,5,2014,,,,,,,,,,,,,,
Agriculture,30/10/2014 11:47,30,10,2014,,,,,,,,,,,,,,
Housing,9/12/2014 16:25,9,12,2014,,,,,,,,,,,,,,
Transportation,20/5/2017 7:54,20,5,2017,,,,,,,,,,,,,,
Agriculture,8/6/2015 9:05,8,6,2015,,,,,,,,,,,,,,
Food,29/1/2016 22:19,29,1,2016,,,,,,,,,,,,,,
Food,22/7/2016 5:58,22,7,2016,,,,,,,,,,,,,,
Services,15/6/2016 9:46,15,6,2016,,,,,,,,,,,,,,
Retail,22/2/2014 6:55,22,2,2014,,,,,,,,,,,,,,
Services,30/9/2016 13:06,30,9,2016,,,,,,,,,,,,,,
Retail,3/8/2016 14:35,3,8,2016,,,,,,,,,,,,,,
Transportation,9/10/2017 7:58,9,10,2017,,,,,,,,,,,,,,
Food,9/11/2017 7:03,9,11,2017,,,,,,,,,,,,,,
Personal Use,6/3/2017 12:00,6,3,2017,,,,,,,,,,,,,,
Agriculture,21/10/2013 13:28,21,10,2013,,,,,,,,,,,,,,
Retail,23/8/2013 12:06,23,8,2013,,,,,,,,,,,,,,
Retail,12/9/2016 1:52,12,9,2016,,,,,,,,,,,,,,
Food,26/5/2016 14:07,26,5,2016,,,,,,,,,,,,,,
Agriculture,8/8/2017 12:07,8,8,2017,,,,,,,,,,,,,,
Personal Use,15/7/2013 17:57,15,7,2013,,,,,,,,,,,,,,
Retail,28/8/2014 21:47,28,8,2014,,,,,,,,,,,,,,
Agriculture,25/4/2016 16:17,25,4,2016,,,,,,,,,,,,,,
Food,10/9/2013 13:17,10,9,2013,,,,,,,,,,,,,,
Agriculture,11/2/2016 8:44,11,2,2016,,,,,,,,,,,,,,
Housing,12/12/2013 19:45,12,12,2013,,,,,,,,,,,,,,
Retail,31/5/2013 23:04,31,5,2013,,,,,,,,,,,,,,
Agriculture,3/6/2015 8:42,3,6,2015,,,,,,,,,,,,,,
Agriculture,26/10/2017 7:37,26,10,2017,,,,,,,,,,,,,,
Housing,23/5/2014 22:03,23,5,2014,,,,,,,,,,,,,,
Agriculture,7/8/2014 9:05,7,8,2014,,,,,,,,,,,,,,
Agriculture,27/7/2015 20:59,27,7,2015,,,,,,,,,,,,,,
Housing,17/6/2016 6:07,17,6,2016,,,,,,,,,,,,,,
Agriculture,10/6/2014 11:06,10,6,2014,,,,,,,,,,,,,,
Personal Use,26/8/2013 5:38,26,8,2013,,,,,,,,,,,,,,
Clothing,7/10/2015 12:50,7,10,2015,,,,,,,,,,,,,,
Clothing,2/7/2015 13:37,2,7,2015,,,,,,,,,,,,,,
Food,27/1/2017 13:05,27,1,2017,,,,,,,,,,,,,,
Retail,17/11/2017 15:22,17,11,2017,,,,,,,,,,,,,,
Clothing,14/4/2014 9:31,14,4,2014,,,,,,,,,,,,,,
Agriculture,7/10/2015 8:17,7,10,2015,,,,,,,,,,,,,,
Services,13/12/2013 12:33,13,12,2013,,,,,,,,,,,,,,
Agriculture,7/10/2014 6:51,7,10,2014,,,,,,,,,,,,,,
Food,29/7/2016 16:25,29,7,2016,,,,,,,,,,,,,,
Transportation,2/9/2013 15:16,2,9,2013,,,,,,,,,,,,,,
Food,31/1/2017 17:22,31,1,2017,,,,,,,,,,,,,,
Agriculture,27/11/2014 7:03,27,11,2014,,,,,,,,,,,,,,
Housing,7/8/2013 15:48,7,8,2013,,,,,,,,,,,,,,
Retail,3/6/2014 11:49,3,6,2014,,,,,,,,,,,,,,
Housing,5/10/2016 12:10,5,10,2016,,,,,,,,,,,,,,
Retail,14/10/2015 1:53,14,10,2015,,,,,,,,,,,,,,
Agriculture,29/6/2017 10:40,29,6,2017,,,,,,,,,,,,,,
Agriculture,25/10/2016 11:56,25,10,2016,,,,,,,,,,,,,,
Clothing,29/8/2015 11:21,29,8,2015,,,,,,,,,,,,,,
Agriculture,7/11/2013 9:06,7,11,2013,,,,,,,,,,,,,,
Retail,1/8/2013 17:39,1,8,2013,,,,,,,,,,,,,,
Food,27/8/2014 10:26,27,8,2014,,,,,,,,,,,,,,
Transportation,3/6/2013 11:41,3,6,2013,,,,,,,,,,,,,,
Agriculture,28/8/2014 18:17,28,8,2014,,,,,,,,,,,,,,
Agriculture,30/6/2015 12:07,30,6,2015,,,,,,,,,,,,,,
Housing,1/12/2016 9:48,1,12,2016,,,,,,,,,,,,,,
Clothing,29/7/2013 4:47,29,7,2013,,,,,,,,,,,,,,
Food,28/7/2014 0:46,28,7,2014,,,,,,,,,,,,,,
Agriculture,29/9/2017 2:42,29,9,2017,,,,,,,,,,,,,,
Food,5/10/2017 20:26,5,10,2017,,,,,,,,,,,,,,
Education,1/9/2014 11:45,1,9,2014,,,,,,,,,,,,,,
Agriculture,29/8/2013 9:24,29,8,2013,,,,,,,,,,,,,,
Transportation,23/9/2013 16:26,23,9,2013,,,,,,,,,,,,,,
Education,7/9/2017 6:40,7,9,2017,,,,,,,,,,,,,,
Clothing,5/6/2014 12:26,5,6,2014,,,,,,,,,,,,,,
Housing,16/9/2013 1:48,16,9,2013,,,,,,,,,,,,,,
Housing,26/6/2013 0:45,26,6,2013,,,,,,,,,,,,,,
Personal Use,3/9/2013 13:12,3,9,2013,,,,,,,,,,,,,,
Agriculture,8/11/2013 5:55,8,11,2013,,,,,,,,,,,,,,
Clothing,30/8/2017 14:18,30,8,2017,,,,,,,,,,,,,,
Clothing,1/9/2015 8:38,1,9,2015,,,,,,,,,,,,,,
Education,8/12/2017 10:29,8,12,2017,,,,,,,,,,,,,,
Agriculture,27/11/2014 9:27,27,11,2014,,,,,,,,,,,,,,
Food,7/7/2017 21:41,7,7,2017,,,,,,,,,,,,,,
Agriculture,8/6/2017 7:59,8,6,2017,,,,,,,,,,,,,,
Housing,26/10/2014 23:16,26,10,2014,,,,,,,,,,,,,,
Food,13/7/2015 16:43,13,7,2015,,,,,,,,,,,,,,
Retail,30/7/2013 16:24,30,7,2013,,,,,,,,,,,,,,
Agriculture,6/12/2016 7:17,6,12,2016,,,,,,,,,,,,,,
Food,10/11/2015 16:59,10,11,2015,,,,,,,,,,,,,,
Personal Use,15/5/2015 5:45,15,5,2015,,,,,,,,,,,,,,
Food,24/10/2016 11:28,24,10,2016,,,,,,,,,,,,,,
Agriculture,4/7/2014 17:29,4,7,2014,,,,,,,,,,,,,,
Food,10/12/2015 2:34,10,12,2015,,,,,,,,,,,,,,
Retail,28/12/2016 21:09,28,12,2016,,,,,,,,,,,,,,
Agriculture,29/6/2017 11:04,29,6,2017,,,,,,,,,,,,,,
Agriculture,25/8/2017 7:52,25,8,2017,,,,,,,,,,,,,,
Housing,7/2/2014 13:02,7,2,2014,,,,,,,,,,,,,,
Clothing,12/12/2013 21:26,12,12,2013,,,,,,,,,,,,,,
Food,1/11/2016 9:27,1,11,2016,,,,,,,,,,,,,,
Clothing,22/11/2013 22:57,22,11,2013,,,,,,,,,,,,,,
Food,12/6/2017 5:31,12,6,2017,,,,,,,,,,,,,,
Agriculture,10/7/2015 6:22,10,7,2015,,,,,,,,,,,,,,
Agriculture,13/9/2013 13:20,13,9,2013,,,,,,,,,,,,,,
Retail,7/1/2015 13:29,7,1,2015,,,,,,,,,,,,,,
Retail,13/8/2014 7:42,13,8,2014,,,,,,,,,,,,,,
Housing,29/12/2014 4:02,29,12,2014,,,,,,,,,,,,,,
Agriculture,14/5/2015 7:23,14,5,2015,,,,,,,,,,,,,,
Clothing,3/8/2017 11:08,3,8,2017,,,,,,,,,,,,,,
Services,12/9/2013 23:34,12,9,2013,,,,,,,,,,,,,,
Food,23/5/2013 10:41,23,5,2013,,,,,,,,,,,,,,
Retail,3/11/2014 12:31,3,11,2014,,,,,,,,,,,,,,
Services,13/10/2017 6:11,13,10,2017,,,,,,,,,,,,,,
Agriculture,31/7/2017 16:00,31,7,2017,,,,,,,,,,,,,,
Retail,5/2/2016 8:01,5,2,2016,,,,,,,,,,,,,,
Transportation,30/5/2013 11:12,30,5,2013,,,,,,,,,,,,,,
Agriculture,9/1/2015 17:48,9,1,2015,,,,,,,,,,,,,,
Agriculture,11/10/2013 18:04,11,10,2013,,,,,,,,,,,,,,
Agriculture,27/4/2015 5:54,27,4,2015,,,,,,,,,,,,,,
Services,10/6/2016 7:44,10,6,2016,,,,,,,,,,,,,,
Food,6/10/2015 12:52,6,10,2015,,,,,,,,,,,,,,
Retail,24/11/2015 6:45,24,11,2015,,,,,,,,,,,,,,
Health,4/8/2017 17:33,4,8,2017,,,,,,,,,,,,,,
Retail,26/9/2017 21:56,26,9,2017,,,,,,,,,,,,,,
Education,5/9/2014 8:22,5,9,2014,,,,,,,,,,,,,,
Retail,12/12/2014 22:23,12,12,2014,,,,,,,,,,,,,,
Retail,2/9/2014 3:02,2,9,2014,,,,,,,,,,,,,,
Agriculture,11/4/2014 2:47,11,4,2014,,,,,,,,,,,,,,
Retail,27/6/2013 8:11,27,6,2013,,,,,,,,,,,,,,
Agriculture,2/4/2016 9:58,2,4,2016,,,,,,,,,,,,,,
Agriculture,28/4/2014 16:57,28,4,2014,,,,,,,,,,,,,,
Retail,28/9/2016 20:48,28,9,2016,,,,,,,,,,,,,,
Retail,4/10/2013 15:07,4,10,2013,,,,,,,,,,,,,,
Retail,4/12/2017 13:21,4,12,2017,,,,,,,,,,,,,,
Housing,2/2/2014 11:13,2,2,2014,,,,,,,,,,,,,,
Housing,8/12/2013 9:33,8,12,2013,,,,,,,,,,,,,,
Services,28/11/2014 20:00,28,11,2014,,,,,,,,,,,,,,
Agriculture,16/12/2014 9:34,16,12,2014,,,,,,,,,,,,,,
Retail,3/11/2016 5:31,3,11,2016,,,,,,,,,,,,,,
Housing,15/8/2017 1:37,15,8,2017,,,,,,,,,,,,,,
Services,8/11/2016 6:06,8,11,2016,,,,,,,,,,,,,,
Agriculture,3/8/2015 7:15,3,8,2015,,,,,,,,,,,,,,
Retail,6/6/2016 7:36,6,6,2016,,,,,,,,,,,,,,
Clothing,4/12/2015 23:02,4,12,2015,,,,,,,,,,,,,,
Agriculture,29/6/2016 19:25,29,6,2016,,,,,,,,,,,,,,
Agriculture,20/1/2016 12:28,20,1,2016,,,,,,,,,,,,,,
Agriculture,5/11/2017 5:04,5,11,2017,,,,,,,,,,,,,,
Retail,23/12/2014 20:44,23,12,2014,,,,,,,,,,,,,,
Retail,25/11/2013 12:16,25,11,2013,,,,,,,,,,,,,,
Food,23/4/2015 7:34,23,4,2015,,,,,,,,,,,,,,
Clothing,8/12/2014 9:54,8,12,2014,,,,,,,,,,,,,,
Services,4/6/2013 20:24,4,6,2013,,,,,,,,,,,,,,
Services,15/6/2016 9:10,15,6,2016,,,,,,,,,,,,,,
Retail,30/11/2017 21:48,30,11,2017,,,,,,,,,,,,,,
Food,31/7/2013 10:16,31,7,2013,,,,,,,,,,,,,,
Clothing,26/7/2014 1:53,26,7,2014,,,,,,,,,,,,,,
Agriculture,25/5/2016 12:50,25,5,2016,,,,,,,,,,,,,,
Agriculture,2/10/2013 7:24,2,10,2013,,,,,,,,,,,,,,
Retail,20/7/2015 20:38,20,7,2015,,,,,,,,,,,,,,
Agriculture,2/10/2013 6:33,2,10,2013,,,,,,,,,,,,,,
Retail,2/7/2015 12:44,2,7,2015,,,,,,,,,,,,,,
Agriculture,28/5/2016 3:03,28,5,2016,,,,,,,,,,,,,,
Food,5/10/2017 3:36,5,10,2017,,,,,,,,,,,,,,
Agriculture,22/4/2015 21:51,22,4,2015,,,,,,,,,,,,,,
Retail,10/7/2017 9:20,10,7,2017,,,,,,,,,,,,,,
Clothing,21/9/2017 10:08,21,9,2017,,,,,,,,,,,,,,
Construction,26/8/2015 8:58,26,8,2015,,,,,,,,,,,,,,
Services,8/7/2013 15:48,8,7,2013,,,,,,,,,,,,,,
Personal Use,7/12/2016 12:49,7,12,2016,,,,,,,,,,,,,,
Retail,27/12/2014 15:32,27,12,2014,,,,,,,,,,,,,,
Retail,21/10/2013 13:35,21,10,2013,,,,,,,,,,,,,,
Personal Use,31/5/2016 6:52,31,5,2016,,,,,,,,,,,,,,
Housing,27/5/2014 16:15,27,5,2014,,,,,,,,,,,,,,
Agriculture,31/3/2014 18:27,31,3,2014,,,,,,,,,,,,,,
Retail,8/6/2016 12:43,8,6,2016,,,,,,,,,,,,,,
Agriculture,14/5/2015 20:45,14,5,2015,,,,,,,,,,,,,,
Clothing,16/8/2013 12:11,16,8,2013,,,,,,,,,,,,,,
Food,26/9/2014 15:06,26,9,2014,,,,,,,,,,,,,,
Housing,22/10/2014 20:42,22,10,2014,,,,,,,,,,,,,,
Retail,24/10/2017 9:52,24,10,2017,,,,,,,,,,,,,,
Clothing,15/11/2017 20:14,15,11,2017,,,,,,,,,,,,,,
Retail,28/6/2013 4:32,28,6,2013,,,,,,,,,,,,,,
Retail,10/9/2013 7:45,10,9,2013,,,,,,,,,,,,,,
Personal Use,15/11/2017 6:21,15,11,2017,,,,,,,,,,,,,,
Food,8/10/2015 7:31,8,10,2015,,,,,,,,,,,,,,
Services,6/5/2016 14:07,6,5,2016,,,,,,,,,,,,,,
Food,27/6/2017 12:00,27,6,2017,,,,,,,,,,,,,,
Retail,7/1/2015 21:20,7,1,2015,,,,,,,,,,,,,,
Retail,29/9/2016 9:37,29,9,2016,,,,,,,,,,,,,,
Clothing,18/1/2017 8:23,18,1,2017,,,,,,,,,,,,,,
Agriculture,9/12/2013 19:18,9,12,2013,,,,,,,,,,,,,,
Retail,27/5/2014 15:30,27,5,2014,,,,,,,,,,,,,,
Services,7/6/2015 20:04,7,6,2015,,,,,,,,,,,,,,
Retail,23/7/2015 1:16,23,7,2015,,,,,,,,,,,,,,
Retail,29/4/2013 19:02,29,4,2013,,,,,,,,,,,,,,
Retail,22/5/2013 5:01,22,5,2013,,,,,,,,,,,,,,
Clothing,6/5/2016 5:29,6,5,2016,,,,,,,,,,,,,,
Personal Use,16/6/2014 14:59,16,6,2014,,,,,,,,,,,,,,
Transportation,28/12/2014 21:18,28,12,2014,,,,,,,,,,,,,,
Food,1/7/2015 20:50,1,7,2015,,,,,,,,,,,,,,
Services,8/12/2017 6:17,8,12,2017,,,,,,,,,,,,,,
Transportation,10/4/2017 14:00,10,4,2017,,,,,,,,,,,,,,
Retail,1/8/2014 9:54,1,8,2014,,,,,,,,,,,,,,
Agriculture,20/10/2016 21:28,20,10,2016,,,,,,,,,,,,,,
Food,24/1/2017 17:36,24,1,2017,,,,,,,,,,,,,,
Food,19/1/2015 20:48,19,1,2015,,,,,,,,,,,,,,
Agriculture,6/7/2017 3:13,6,7,2017,,,,,,,,,,,,,,
Agriculture,10/7/2015 10:20,10,7,2015,,,,,,,,,,,,,,
Food,27/7/2016 9:51,27,7,2016,,,,,,,,,,,,,,
Retail,8/10/2014 11:28,8,10,2014,,,,,,,,,,,,,,
Retail,8/8/2013 18:24,8,8,2013,,,,,,,,,,,,,,
Agriculture,24/6/2013 13:58,24,6,2013,,,,,,,,,,,,,,
Agriculture,3/8/2016 12:46,3,8,2016,,,,,,,,,,,,,,
Clothing,3/6/2013 8:01,3,6,2013,,,,,,,,,,,,,,
Retail,31/5/2016 0:41,31,5,2016,,,,,,,,,,,,,,
Agriculture,13/1/2016 10:33,13,1,2016,,,,,,,,,,,,,,
Retail,22/8/2013 21:44,22,8,2013,,,,,,,,,,,,,,
Retail,18/6/2015 2:35,18,6,2015,,,,,,,,,,,,,,
Food,14/10/2013 12:58,14,10,2013,,,,,,,,,,,,,,
Housing,23/11/2016 11:14,23,11,2016,,,,,,,,,,,,,,
Clothing,8/10/2015 8:09,8,10,2015,,,,,,,,,,,,,,
Retail,11/5/2015 11:08,11,5,2015,,,,,,,,,,,,,,
Clothing,20/1/2015 10:03,20,1,2015,,,,,,,,,,,,,,
Retail,7/10/2014 21:41,7,10,2014,,,,,,,,,,,,,,
Retail,26/5/2016 20:51,26,5,2016,,,,,,,,,,,,,,
Housing,19/12/2014 12:05,19,12,2014,,,,,,,,,,,,,,
Personal Use,17/9/2013 18:55,17,9,2013,,,,,,,,,,,,,,
Agriculture,26/6/2015 22:00,26,6,2015,,,,,,,,,,,,,,
Food,26/7/2014 19:25,26,7,2014,,,,,,,,,,,,,,
Clothing,30/3/2015 9:13,30,3,2015,,,,,,,,,,,,,,
Clothing,15/11/2017 5:30,15,11,2017,,,,,,,,,,,,,,
Retail,25/8/2015 17:39,25,8,2015,,,,,,,,,,,,,,
Agriculture,21/11/2016 9:56,21,11,2016,,,,,,,,,,,,,,
Agriculture,6/10/2017 10:35,6,10,2017,,,,,,,,,,,,,,
Housing,3/9/2014 22:26,3,9,2014,,,,,,,,,,,,,,
Food,13/6/2016 17:06,13,6,2016,,,,,,,,,,,,,,
Agriculture,24/9/2017 8:53,24,9,2017,,,,,,,,,,,,,,
Food,24/10/2016 23:49,24,10,2016,,,,,,,,,,,,,,
Agriculture,27/7/2016 19:28,27,7,2016,,,,,,,,,,,,,,
Personal Use,28/5/2017 3:23,28,5,2017,,,,,,,,,,,,,,
Retail,31/3/2015 10:09,31,3,2015,,,,,,,,,,,,,,
Services,24/11/2014 20:27,24,11,2014,,,,,,,,,,,,,,
Food,26/7/2017 13:41,26,7,2017,,,,,,,,,,,,,,
Agriculture,2/9/2013 20:04,2,9,2013,,,,,,,,,,,,,,
Agriculture,18/7/2017 9:23,18,7,2017,,,,,,,,,,,,,,
Housing,26/7/2016 12:15,26,7,2016,,,,,,,,,,,,,,
Agriculture,18/1/2017 16:22,18,1,2017,,,,,,,,,,,,,,
Agriculture,20/1/2017 21:21,20,1,2017,,,,,,,,,,,,,,
Food,17/7/2015 9:12,17,7,2015,,,,,,,,,,,,,,
Agriculture,10/12/2013 4:16,10,12,2013,,,,,,,,,,,,,,
Food,9/5/2013 16:18,9,5,2013,,,,,,,,,,,,,,
Retail,29/9/2014 16:29,29,9,2014,,,,,,,,,,,,,,
Food,30/6/2016 5:19,30,6,2016,,,,,,,,,,,,,,
Personal Use,18/8/2014 10:31,18,8,2014,,,,,,,,,,,,,,
Agriculture,3/8/2017 11:40,3,8,2017,,,,,,,,,,,,,,
Transportation,10/5/2013 15:14,10,5,2013,,,,,,,,,,,,,,
Agriculture,11/11/2016 22:33,11,11,2016,,,,,,,,,,,,,,
Personal Use,11/12/2013 11:34,11,12,2013,,,,,,,,,,,,,,
Agriculture,30/1/2015 20:19,30,1,2015,,,,,,,,,,,,,,
Retail,19/5/2017 11:38,19,5,2017,,,,,,,,,,,,,,
Services,4/8/2016 6:32,4,8,2016,,,,,,,,,,,,,,
Housing,24/10/2016 14:26,24,10,2016,,,,,,,,,,,,,,
Retail,9/11/2017 21:50,9,11,2017,,,,,,,,,,,,,,
Personal Use,28/7/2014 14:25,28,7,2014,,,,,,,,,,,,,,
Agriculture,25/1/2017 9:06,25,1,2017,,,,,,,,,,,,,,
Agriculture,26/11/2013 21:24,26,11,2013,,,,,,,,,,,,,,
Agriculture,29/10/2015 16:44,29,10,2015,,,,,,,,,,,,,,
Housing,15/9/2017 4:51,15,9,2017,,,,,,,,,,,,,,
Agriculture,10/2/2014 16:18,10,2,2014,,,,,,,,,,,,,,
Retail,21/9/2016 8:42,21,9,2016,,,,,,,,,,,,,,
Agriculture,27/7/2015 16:44,27,7,2015,,,,,,,,,,,,,,
Food,4/7/2013 22:08,4,7,2013,,,,,,,,,,,,,,
Food,27/5/2016 22:12,27,5,2016,,,,,,,,,,,,,,
Food,9/12/2014 14:31,9,12,2014,,,,,,,,,,,,,,
Housing,28/10/2015 19:57,28,10,2015,,,,,,,,,,,,,,
Food,9/5/2015 16:26,9,5,2015,,,,,,,,,,,,,,
Retail,27/8/2013 11:38,27,8,2013,,,,,,,,,,,,,,
Retail,30/10/2014 21:21,30,10,2014,,,,,,,,,,,,,,
Agriculture,10/4/2017 8:54,10,4,2017,,,,,,,,,,,,,,
Personal Use,8/1/2015 12:46,8,1,2015,,,,,,,,,,,,,,
Services,26/6/2015 21:46,26,6,2015,,,,,,,,,,,,,,
Retail,4/5/2016 22:16,4,5,2016,,,,,,,,,,,,,,
Construction,8/11/2016 5:01,8,11,2016,,,,,,,,,,,,,,
Agriculture,12/1/2017 5:38,12,1,2017,,,,,,,,,,,,,,
Food,31/7/2017 23:46,31,7,2017,,,,,,,,,,,,,,
Entertainment,26/4/2013 18:58,26,4,2013,,,,,,,,,,,,,,
Clothing,28/11/2017 19:57,28,11,2017,,,,,,,,,,,,,,
Food,4/12/2017 13:42,4,12,2017,,,,,,,,,,,,,,
Agriculture,30/8/2013 21:57,30,8,2013,,,,,,,,,,,,,,
Retail,21/9/2017 15:01,21,9,2017,,,,,,,,,,,,,,
Retail,2/12/2015 21:27,2,12,2015,,,,,,,,,,,,,,
Retail,28/9/2017 18:21,28,9,2017,,,,,,,,,,,,,,
Services,2/9/2014 11:46,2,9,2014,,,,,,,,,,,,,,
Services,26/6/2013 8:32,26,6,2013,,,,,,,,,,,,,,
Services,13/3/2017 15:59,13,3,2017,,,,,,,,,,,,,,
Housing,24/11/2017 15:22,24,11,2017,,,,,,,,,,,,,,
Transportation,30/1/2017 9:57,30,1,2017,,,,,,,,,,,,,,
Retail,25/10/2016 3:03,25,10,2016,,,,,,,,,,,,,,
Food,5/12/2017 12:56,5,12,2017,,,,,,,,,,,,,,
Agriculture,4/10/2015 6:42,4,10,2015,,,,,,,,,,,,,,
Food,3/8/2016 0:32,3,8,2016,,,,,,,,,,,,,,
Agriculture,6/5/2016 20:45,6,5,2016,,,,,,,,,,,,,,
Retail,2/7/2015 23:19,2,7,2015,,,,,,,,,,,,,,
Retail,1/7/2015 12:51,1,7,2015,,,,,,,,,,,,,,
Agriculture,19/8/2014 12:13,19,8,2014,,,,,,,,,,,,,,
Housing,14/7/2015 1:27,14,7,2015,,,,,,,,,,,,,,
Agriculture,9/3/2016 6:31,9,3,2016,,,,,,,,,,,,,,
Retail,23/7/2015 22:01,23,7,2015,,,,,,,,,,,,,,
Housing,20/5/2013 11:50,20,5,2013,,,,,,,,,,,,,,
Clothing,7/3/2014 11:54,7,3,2014,,,,,,,,,,,,,,
Agriculture,30/6/2017 6:42,30,6,2017,,,,,,,,,,,,,,
Clothing,8/10/2014 9:14,8,10,2014,,,,,,,,,,,,,,
Food,13/1/2017 13:49,13,1,2017,,,,,,,,,,,,,,
Transportation,24/5/2013 5:13,24,5,2013,,,,,,,,,,,,,,
Agriculture,4/10/2013 4:37,4,10,2013,,,,,,,,,,,,,,
Services,12/11/2014 14:27,12,11,2014,,,,,,,,,,,,,,
