LOAN_AMOUNT,SECTOR_NAME,POSTED_TIME,day,month,year,,,,,,,,,,,,,,
1450,Clothing,6/10/2016 6:20,6,10,2016,,,,,,,,,,,,,,
2500,Personal Use,13/7/2017 9:35,13,7,2017,,,,,,,,,,,,,,
400,Food,5/6/2014 9:36,5,6,2014,,,,,,,,,,,,,,
2000,Agriculture,20/9/2013 14:21,20,9,2013,,,,,,,,,,,,,,
4250,Agriculture,5/5/2016 18:23,5,5,2016,,,,,,,,,,,,,,
1550,Retail,10/4/2014 9:33,10,4,2014,,,,,,,,,,,,,,
2000,Food,16/1/2017 9:56,16,1,2017,,,,,,,,,,,,,,
6300,Clothing,26/9/2015 17:07,26,9,2015,,,,,,,,,,,,,,
1450,Food,16/12/2014 16:09,16,12,2014,,,,,,,,,,,,,,
1000,Agriculture,21/7/2016 19:40,21,7,2016,,,,,,,,,,,,,,
2400,Agriculture,26/5/2013 16:20,26,5,2013,,,,,,,,,,,,,,
1000,Services,31/3/2017 15:12,31,3,2017,,,,,,,,,,,,,,
450,Agriculture,9/2/2016 15:04,9,2,2016,,,,,,,,,,,,,,
1000,Construction,9/9/2013 22:44,9,9,2013,,,,,,,,,,,,,,
1850,Agriculture,10/6/2015 19:50,10,6,2015,,,,,,,,,,,,,,
400,Food,7/12/2017 13:56,7,12,2017,,,,,,,,,,,,,,
2225,Agriculture,2/10/2014 11:05,2,10,2014,,,,,,,,,,,,,,
1200,Agriculture,9/10/2015 2:54,9,10,2015,,,,,,,,,,,,,,
4325,Agriculture,6/12/2013 9:38,6,12,2013,,,,,,,,,,,,,,
2425,Retail,22/7/2013 22:07,22,7,2013,,,,,,,,,,,,,,
5450,Construction,22/5/2013 19:17,22,5,2013,,,,,,,,,,,,,,
2500,Food,3/6/2016 9:32,3,6,2016,,,,,,,,,,,,,,
300,Agriculture,13/5/2016 9:22,13,5,2016,,,,,,,,,,,,,,
300,Agriculture,27/10/2016 9:13,27,10,2016,,,,,,,,,,,,,,
2950,Clothing,29/7/2015 17:02,29,7,2015,,,,,,,,,,,,,,
550,Clothing,18/7/2014 20:35,18,7,2014,,,,,,,,,,,,,,
1475,Transportation,21/10/2014 15:56,21,10,2014,,,,,,,,,,,,,,
1075,Agriculture,28/4/2015 10:21,28,4,2015,,,,,,,,,,,,,,
300,Food,1/10/2015 5:22,1,10,2015,,,,,,,,,,,,,,
4950,Construction,22/9/2016 22:35,22,9,2016,,,,,,,,,,,,,,
1475,Services,22/5/2013 10:41,22,5,2013,,,,,,,,,,,,,,
1325,Food,6/10/2017 3:54,6,10,2017,,,,,,,,,,,,,,
1275,Retail,21/12/2016 11:15,21,12,2016,,,,,,,,,,,,,,
1075,Retail,7/11/2017 14:50,7,11,2017,,,,,,,,,,,,,,
975,Clothing,6/6/2016 5:00,6,6,2016,,,,,,,,,,,,,,
925,Retail,2/9/2013 14:30,2,9,2013,,,,,,,,,,,,,,
500,Food,13/6/2017 14:14,13,6,2017,,,,,,,,,,,,,,
1175,Services,30/9/2013 9:49,30,9,2013,,,,,,,,,,,,,,
2250,Agriculture,9/12/2013 7:38,9,12,2013,,,,,,,,,,,,,,
1775,Food,18/12/2014 11:51,18,12,2014,,,,,,,,,,,,,,
3525,Clothing,6/5/2014 14:43,6,5,2014,,,,,,,,,,,,,,
1000,Retail,12/7/2013 16:04,12,7,2013,,,,,,,,,,,,,,
500,Housing,3/7/2017 13:37,3,7,2017,,,,,,,,,,,,,,
2000,Education,5/1/2017 10:07,5,1,2017,,,,,,,,,,,,,,
675,Food,3/11/2014 10:02,3,11,2014,,,,,,,,,,,,,,
1200,Clothing,15/6/2015 18:06,15,6,2015,,,,,,,,,,,,,,
500,Housing,6/10/2014 20:35,6,10,2014,,,,,,,,,,,,,,
1000,Transportation,30/4/2014 10:30,30,4,2014,,,,,,,,,,,,,,
2000,Services,6/8/2015 7:30,6,8,2015,,,,,,,,,,,,,,
1000,Agriculture,21/9/2017 20:50,21,9,2017,,,,,,,,,,,,,,
1025,Retail,3/10/2017 20:15,3,10,2017,,,,,,,,,,,,,,
1000,Retail,9/7/2015 6:33,9,7,2015,,,,,,,,,,,,,,
1475,Retail,30/5/2014 10:58,30,5,2014,,,,,,,,,,,,,,
1500,Agriculture,22/6/2015 15:32,22,6,2015,,,,,,,,,,,,,,
750,Agriculture,29/5/2017 13:18,29,5,2017,,,,,,,,,,,,,,
975,Food,6/10/2017 12:52,6,10,2017,,,,,,,,,,,,,,
400,Transportation,12/1/2015 11:40,12,1,2015,,,,,,,,,,,,,,
1275,Retail,22/10/2014 15:39,22,10,2014,,,,,,,,,,,,,,
1250,Food,28/9/2016 15:32,28,9,2016,,,,,,,,,,,,,,
1600,Agriculture,24/6/2013 9:41,24,6,2013,,,,,,,,,,,,,,
1000,Food,5/8/2013 16:37,5,8,2013,,,,,,,,,,,,,,
725,Agriculture,30/6/2014 23:03,30,6,2014,,,,,,,,,,,,,,
1175,Retail,28/6/2017 19:58,28,6,2017,,,,,,,,,,,,,,
400,Agriculture,5/10/2015 12:03,5,10,2015,,,,,,,,,,,,,,
700,Transportation,4/4/2014 14:36,4,4,2014,,,,,,,,,,,,,,
1125,Food,21/4/2014 22:02,21,4,2014,,,,,,,,,,,,,,
575,Food,13/1/2015 9:32,13,1,2015,,,,,,,,,,,,,,
1000,Food,31/10/2014 23:28,31,10,2014,,,,,,,,,,,,,,
1350,Retail,31/10/2016 14:10,31,10,2016,,,,,,,,,,,,,,
300,Services,21/1/2016 12:05,21,1,2016,,,,,,,,,,,,,,
1700,Food,21/5/2013 20:46,21,5,2013,,,,,,,,,,,,,,
1500,Retail,28/7/2013 1:03,28,7,2013,,,,,,,,,,,,,,
950,Retail,20/1/2016 9:40,20,1,2016,,,,,,,,,,,,,,
1600,Food,29/10/2014 23:16,29,10,2014,,,,,,,,,,,,,,
425,Agriculture,31/5/2016 7:28,31,5,2016,,,,,,,,,,,,,,
1075,Retail,25/6/2016 8:22,25,6,2016,,,,,,,,,,,,,,
800,Retail,9/9/2014 1:05,9,9,2014,,,,,,,,,,,,,,
1600,Food,10/10/2013 19:20,10,10,2013,,,,,,,,,,,,,,
1500,Clothing,9/12/2014 10:33,9,12,2014,,,,,,,,,,,,,,
900,Agriculture,2/6/2016 6:29,2,6,2016,,,,,,,,,,,,,,
500,Clothing,30/11/2017 13:30,30,11,2017,,,,,,,,,,,,,,
1775,Agriculture,19/10/2017 5:53,19,10,2017,,,,,,,,,,,,,,
1100,Education,12/2/2017 8:55,12,2,2017,,,,,,,,,,,,,,
1600,Agriculture,26/5/2017 10:54,26,5,2017,,,,,,,,,,,,,,
1250,Retail,21/10/2016 10:31,21,10,2016,,,,,,,,,,,,,,
925,Agriculture,12/8/2016 16:01,12,8,2016,,,,,,,,,,,,,,
875,Agriculture,11/10/2016 15:03,11,10,2016,,,,,,,,,,,,,,
900,Personal Use,26/11/2015 6:08,26,11,2015,,,,,,,,,,,,,,
1150,Agriculture,14/11/2015 12:35,14,11,2015,,,,,,,,,,,,,,
1025,Retail,4/9/2014 15:02,4,9,2014,,,,,,,,,,,,,,
600,Agriculture,7/1/2015 15:53,7,1,2015,,,,,,,,,,,,,,
800,Food,12/12/2013 16:11,12,12,2013,,,,,,,,,,,,,,
1550,Food,24/2/2014 17:47,24,2,2014,,,,,,,,,,,,,,
1150,Clothing,8/11/2017 11:17,8,11,2017,,,,,,,,,,,,,,
375,Personal Use,20/5/2014 21:26,20,5,2014,,,,,,,,,,,,,,
1550,Agriculture,30/10/2014 11:47,30,10,2014,,,,,,,,,,,,,,
500,Housing,9/12/2014 16:25,9,12,2014,,,,,,,,,,,,,,
975,Transportation,20/5/2017 7:54,20,5,2017,,,,,,,,,,,,,,
1800,Agriculture,8/6/2015 9:05,8,6,2015,,,,,,,,,,,,,,
1500,Food,29/1/2016 22:19,29,1,2016,,,,,,,,,,,,,,
500,Food,22/7/2016 5:58,22,7,2016,,,,,,,,,,,,,,
300,Services,15/6/2016 9:46,15,6,2016,,,,,,,,,,,,,,
2550,Retail,22/2/2014 6:55,22,2,2014,,,,,,,,,,,,,,
1700,Services,30/9/2016 13:06,30,9,2016,,,,,,,,,,,,,,
2250,Retail,3/8/2016 14:35,3,8,2016,,,,,,,,,,,,,,
775,Transportation,9/10/2017 7:58,9,10,2017,,,,,,,,,,,,,,
1375,Food,9/11/2017 7:03,9,11,2017,,,,,,,,,,,,,,
2000,Personal Use,6/3/2017 12:00,6,3,2017,,,,,,,,,,,,,,
2500,Agriculture,21/10/2013 13:28,21,10,2013,,,,,,,,,,,,,,
1375,Retail,23/8/2013 12:06,23,8,2013,,,,,,,,,,,,,,
2025,Retail,12/9/2016 1:52,12,9,2016,,,,,,,,,,,,,,
900,Food,26/5/2016 14:07,26,5,2016,,,,,,,,,,,,,,
2000,Agriculture,8/8/2017 12:07,8,8,2017,,,,,,,,,,,,,,
1200,Personal Use,15/7/2013 17:57,15,7,2013,,,,,,,,,,,,,,
1500,Retail,28/8/2014 21:47,28,8,2014,,,,,,,,,,,,,,
2800,Agriculture,25/4/2016 16:17,25,4,2016,,,,,,,,,,,,,,
2600,Food,10/9/2013 13:17,10,9,2013,,,,,,,,,,,,,,
1325,Agriculture,11/2/2016 8:44,11,2,2016,,,,,,,,,,,,,,
875,Housing,12/12/2013 19:45,12,12,2013,,,,,,,,,,,,,,
1400,Retail,31/5/2013 23:04,31,5,2013,,,,,,,,,,,,,,
1250,Agriculture,3/6/2015 8:42,3,6,2015,,,,,,,,,,,,,,
825,Agriculture,26/10/2017 7:37,26,10,2017,,,,,,,,,,,,,,
550,Housing,23/5/2014 22:03,23,5,2014,,,,,,,,,,,,,,
1950,Agriculture,7/8/2014 9:05,7,8,2014,,,,,,,,,,,,,,
600,Agriculture,27/7/2015 20:59,27,7,2015,,,,,,,,,,,,,,
775,Housing,17/6/2016 6:07,17,6,2016,,,,,,,,,,,,,,
1000,Agriculture,10/6/2014 11:06,10,6,2014,,,,,,,,,,,,,,
2475,Personal Use,26/8/2013 5:38,26,8,2013,,,,,,,,,,,,,,
300,Clothing,7/10/2015 12:50,7,10,2015,,,,,,,,,,,,,,
575,Clothing,2/7/2015 13:37,2,7,2015,,,,,,,,,,,,,,
1975,Food,27/1/2017 13:05,27,1,2017,,,,,,,,,,,,,,
1075,Retail,17/11/2017 15:22,17,11,2017,,,,,,,,,,,,,,
1675,Clothing,14/4/2014 9:31,14,4,2014,,,,,,,,,,,,,,
1675,Agriculture,7/10/2015 8:17,7,10,2015,,,,,,,,,,,,,,
1000,Services,13/12/2013 12:33,13,12,2013,,,,,,,,,,,,,,
2200,Agriculture,7/10/2014 6:51,7,10,2014,,,,,,,,,,,,,,
2275,Food,29/7/2016 16:25,29,7,2016,,,,,,,,,,,,,,
1000,Transportation,2/9/2013 15:16,2,9,2013,,,,,,,,,,,,,,
800,Food,31/1/2017 17:22,31,1,2017,,,,,,,,,,,,,,
900,Agriculture,27/11/2014 7:03,27,11,2014,,,,,,,,,,,,,,
1000,Housing,7/8/2013 15:48,7,8,2013,,,,,,,,,,,,,,
1050,Retail,3/6/2014 11:49,3,6,2014,,,,,,,,,,,,,,
900,Housing,5/10/2016 12:10,5,10,2016,,,,,,,,,,,,,,
450,Retail,14/10/2015 1:53,14,10,2015,,,,,,,,,,,,,,
350,Agriculture,29/6/2017 10:40,29,6,2017,,,,,,,,,,,,,,
850,Agriculture,25/10/2016 11:56,25,10,2016,,,,,,,,,,,,,,
825,Clothing,29/8/2015 11:21,29,8,2015,,,,,,,,,,,,,,
2525,Agriculture,7/11/2013 9:06,7,11,2013,,,,,,,,,,,,,,
1350,Retail,1/8/2013 17:39,1,8,2013,,,,,,,,,,,,,,
2250,Food,27/8/2014 10:26,27,8,2014,,,,,,,,,,,,,,
2000,Transportation,3/6/2013 11:41,3,6,2013,,,,,,,,,,,,,,
500,Agriculture,28/8/2014 18:17,28,8,2014,,,,,,,,,,,,,,
1500,Agriculture,30/6/2015 12:07,30,6,2015,,,,,,,,,,,,,,
2125,Housing,1/12/2016 9:48,1,12,2016,,,,,,,,,,,,,,
3000,Clothing,29/7/2013 4:47,29,7,2013,,,,,,,,,,,,,,
675,Food,28/7/2014 0:46,28,7,2014,,,,,,,,,,,,,,
1300,Agriculture,29/9/2017 2:42,29,9,2017,,,,,,,,,,,,,,
850,Food,5/10/2017 20:26,5,10,2017,,,,,,,,,,,,,,
725,Education,1/9/2014 11:45,1,9,2014,,,,,,,,,,,,,,
2000,Agriculture,29/8/2013 9:24,29,8,2013,,,,,,,,,,,,,,
2650,Transportation,23/9/2013 16:26,23,9,2013,,,,,,,,,,,,,,
1425,Education,7/9/2017 6:40,7,9,2017,,,,,,,,,,,,,,
600,Clothing,5/6/2014 12:26,5,6,2014,,,,,,,,,,,,,,
2550,Housing,16/9/2013 1:48,16,9,2013,,,,,,,,,,,,,,
1075,Housing,26/6/2013 0:45,26,6,2013,,,,,,,,,,,,,,
1250,Personal Use,3/9/2013 13:12,3,9,2013,,,,,,,,,,,,,,
1400,Agriculture,8/11/2013 5:55,8,11,2013,,,,,,,,,,,,,,
2000,Clothing,30/8/2017 14:18,30,8,2017,,,,,,,,,,,,,,
875,Clothing,1/9/2015 8:38,1,9,2015,,,,,,,,,,,,,,
2650,Education,8/12/2017 10:29,8,12,2017,,,,,,,,,,,,,,
600,Agriculture,27/11/2014 9:27,27,11,2014,,,,,,,,,,,,,,
1625,Food,7/7/2017 21:41,7,7,2017,,,,,,,,,,,,,,
700,Agriculture,8/6/2017 7:59,8,6,2017,,,,,,,,,,,,,,
1125,Housing,26/10/2014 23:16,26,10,2014,,,,,,,,,,,,,,
1975,Food,13/7/2015 16:43,13,7,2015,,,,,,,,,,,,,,
1125,Retail,30/7/2013 16:24,30,7,2013,,,,,,,,,,,,,,
1600,Agriculture,6/12/2016 7:17,6,12,2016,,,,,,,,,,,,,,
1150,Food,10/11/2015 16:59,10,11,2015,,,,,,,,,,,,,,
650,Personal Use,15/5/2015 5:45,15,5,2015,,,,,,,,,,,,,,
1175,Food,24/10/2016 11:28,24,10,2016,,,,,,,,,,,,,,
500,Agriculture,4/7/2014 17:29,4,7,2014,,,,,,,,,,,,,,
2025,Food,10/12/2015 2:34,10,12,2015,,,,,,,,,,,,,,
675,Retail,28/12/2016 21:09,28,12,2016,,,,,,,,,,,,,,
375,Agriculture,29/6/2017 11:04,29,6,2017,,,,,,,,,,,,,,
1150,Agriculture,25/8/2017 7:52,25,8,2017,,,,,,,,,,,,,,
2050,Housing,7/2/2014 13:02,7,2,2014,,,,,,,,,,,,,,
975,Clothing,12/12/2013 21:26,12,12,2013,,,,,,,,,,,,,,
2000,Food,1/11/2016 9:27,1,11,2016,,,,,,,,,,,,,,
6000,Clothing,22/11/2013 22:57,22,11,2013,,,,,,,,,,,,,,
775,Food,12/6/2017 5:31,12,6,2017,,,,,,,,,,,,,,
1500,Agriculture,10/7/2015 6:22,10,7,2015,,,,,,,,,,,,,,
3000,Agriculture,13/9/2013 13:20,13,9,2013,,,,,,,,,,,,,,
575,Retail,7/1/2015 13:29,7,1,2015,,,,,,,,,,,,,,
1500,Retail,13/8/2014 7:42,13,8,2014,,,,,,,,,,,,,,
500,Housing,29/12/2014 4:02,29,12,2014,,,,,,,,,,,,,,
675,Agriculture,14/5/2015 7:23,14,5,2015,,,,,,,,,,,,,,
1700,Clothing,3/8/2017 11:08,3,8,2017,,,,,,,,,,,,,,
10000,Services,12/9/2013 23:34,12,9,2013,,,,,,,,,,,,,,
3175,Food,23/5/2013 10:41,23,5,2013,,,,,,,,,,,,,,
450,Retail,3/11/2014 12:31,3,11,2014,,,,,,,,,,,,,,
350,Services,13/10/2017 6:11,13,10,2017,,,,,,,,,,,,,,
1200,Agriculture,31/7/2017 16:00,31,7,2017,,,,,,,,,,,,,,
850,Retail,5/2/2016 8:01,5,2,2016,,,,,,,,,,,,,,
2000,Transportation,30/5/2013 11:12,30,5,2013,,,,,,,,,,,,,,
1025,Agriculture,9/1/2015 17:48,9,1,2015,,,,,,,,,,,,,,
1175,Agriculture,11/10/2013 18:04,11,10,2013,,,,,,,,,,,,,,
1075,Agriculture,27/4/2015 5:54,27,4,2015,,,,,,,,,,,,,,
2000,Services,10/6/2016 7:44,10,6,2016,,,,,,,,,,,,,,
400,Food,6/10/2015 12:52,6,10,2015,,,,,,,,,,,,,,
575,Retail,24/11/2015 6:45,24,11,2015,,,,,,,,,,,,,,
1450,Health,4/8/2017 17:33,4,8,2017,,,,,,,,,,,,,,
800,Retail,26/9/2017 21:56,26,9,2017,,,,,,,,,,,,,,
1925,Education,5/9/2014 8:22,5,9,2014,,,,,,,,,,,,,,
425,Retail,12/12/2014 22:23,12,12,2014,,,,,,,,,,,,,,
300,Retail,2/9/2014 3:02,2,9,2014,,,,,,,,,,,,,,
1050,Agriculture,11/4/2014 2:47,11,4,2014,,,,,,,,,,,,,,
1500,Retail,27/6/2013 8:11,27,6,2013,,,,,,,,,,,,,,
1475,Agriculture,2/4/2016 9:58,2,4,2016,,,,,,,,,,,,,,
2775,Agriculture,28/4/2014 16:57,28,4,2014,,,,,,,,,,,,,,
750,Retail,28/9/2016 20:48,28,9,2016,,,,,,,,,,,,,,
1600,Retail,4/10/2013 15:07,4,10,2013,,,,,,,,,,,,,,
600,Retail,4/12/2017 13:21,4,12,2017,,,,,,,,,,,,,,
2000,Housing,2/2/2014 11:13,2,2,2014,,,,,,,,,,,,,,
5000,Housing,8/12/2013 9:33,8,12,2013,,,,,,,,,,,,,,
700,Services,28/11/2014 20:00,28,11,2014,,,,,,,,,,,,,,
1100,Agriculture,16/12/2014 9:34,16,12,2014,,,,,,,,,,,,,,
6550,Retail,3/11/2016 5:31,3,11,2016,,,,,,,,,,,,,,
1200,Housing,15/8/2017 1:37,15,8,2017,,,,,,,,,,,,,,
775,Services,8/11/2016 6:06,8,11,2016,,,,,,,,,,,,,,
800,Agriculture,3/8/2015 7:15,3,8,2015,,,,,,,,,,,,,,
400,Retail,6/6/2016 7:36,6,6,2016,,,,,,,,,,,,,,
1375,Clothing,4/12/2015 23:02,4,12,2015,,,,,,,,,,,,,,
400,Agriculture,29/6/2016 19:25,29,6,2016,,,,,,,,,,,,,,
875,Agriculture,20/1/2016 12:28,20,1,2016,,,,,,,,,,,,,,
2175,Agriculture,5/11/2017 5:04,5,11,2017,,,,,,,,,,,,,,
675,Retail,23/12/2014 20:44,23,12,2014,,,,,,,,,,,,,,
1500,Retail,25/11/2013 12:16,25,11,2013,,,,,,,,,,,,,,
2000,Food,23/4/2015 7:34,23,4,2015,,,,,,,,,,,,,,
4400,Clothing,8/12/2014 9:54,8,12,2014,,,,,,,,,,,,,,
5450,Services,4/6/2013 20:24,4,6,2013,,,,,,,,,,,,,,
500,Services,15/6/2016 9:10,15,6,2016,,,,,,,,,,,,,,
1200,Retail,30/11/2017 21:48,30,11,2017,,,,,,,,,,,,,,
3125,Food,31/7/2013 10:16,31,7,2013,,,,,,,,,,,,,,
1000,Clothing,26/7/2014 1:53,26,7,2014,,,,,,,,,,,,,,
350,Agriculture,25/5/2016 12:50,25,5,2016,,,,,,,,,,,,,,
1200,Agriculture,2/10/2013 7:24,2,10,2013,,,,,,,,,,,,,,
475,Retail,20/7/2015 20:38,20,7,2015,,,,,,,,,,,,,,
1050,Agriculture,2/10/2013 6:33,2,10,2013,,,,,,,,,,,,,,
1225,Retail,2/7/2015 12:44,2,7,2015,,,,,,,,,,,,,,
2250,Agriculture,28/5/2016 3:03,28,5,2016,,,,,,,,,,,,,,
1000,Food,5/10/2017 3:36,5,10,2017,,,,,,,,,,,,,,
800,Agriculture,22/4/2015 21:51,22,4,2015,,,,,,,,,,,,,,
1175,Retail,10/7/2017 9:20,10,7,2017,,,,,,,,,,,,,,
675,Clothing,21/9/2017 10:08,21,9,2017,,,,,,,,,,,,,,
500,Construction,26/8/2015 8:58,26,8,2015,,,,,,,,,,,,,,
1500,Services,8/7/2013 15:48,8,7,2013,,,,,,,,,,,,,,
350,Personal Use,7/12/2016 12:49,7,12,2016,,,,,,,,,,,,,,
800,Retail,27/12/2014 15:32,27,12,2014,,,,,,,,,,,,,,
3000,Retail,21/10/2013 13:35,21,10,2013,,,,,,,,,,,,,,
325,Personal Use,31/5/2016 6:52,31,5,2016,,,,,,,,,,,,,,
550,Housing,27/5/2014 16:15,27,5,2014,,,,,,,,,,,,,,
1500,Agriculture,31/3/2014 18:27,31,3,2014,,,,,,,,,,,,,,
425,Retail,8/6/2016 12:43,8,6,2016,,,,,,,,,,,,,,
400,Agriculture,14/5/2015 20:45,14,5,2015,,,,,,,,,,,,,,
1500,Clothing,16/8/2013 12:11,16,8,2013,,,,,,,,,,,,,,
800,Food,26/9/2014 15:06,26,9,2014,,,,,,,,,,,,,,
900,Housing,22/10/2014 20:42,22,10,2014,,,,,,,,,,,,,,
725,Retail,24/10/2017 9:52,24,10,2017,,,,,,,,,,,,,,
500,Clothing,15/11/2017 20:14,15,11,2017,,,,,,,,,,,,,,
1575,Retail,28/6/2013 4:32,28,6,2013,,,,,,,,,,,,,,
1175,Retail,10/9/2013 7:45,10,9,2013,,,,,,,,,,,,,,
1500,Personal Use,15/11/2017 6:21,15,11,2017,,,,,,,,,,,,,,
500,Food,8/10/2015 7:31,8,10,2015,,,,,,,,,,,,,,
700,Services,6/5/2016 14:07,6,5,2016,,,,,,,,,,,,,,
775,Food,27/6/2017 12:00,27,6,2017,,,,,,,,,,,,,,
475,Retail,7/1/2015 21:20,7,1,2015,,,,,,,,,,,,,,
575,Retail,29/9/2016 9:37,29,9,2016,,,,,,,,,,,,,,
4875,Clothing,18/1/2017 8:23,18,1,2017,,,,,,,,,,,,,,
1025,Agriculture,9/12/2013 19:18,9,12,2013,,,,,,,,,,,,,,
850,Retail,27/5/2014 15:30,27,5,2014,,,,,,,,,,,,,,
900,Services,7/6/2015 20:04,7,6,2015,,,,,,,,,,,,,,
6125,Retail,23/7/2015 1:16,23,7,2015,,,,,,,,,,,,,,
5450,Retail,29/4/2013 19:02,29,4,2013,,,,,,,,,,,,,,
2100,Retail,22/5/2013 5:01,22,5,2013,,,,,,,,,,,,,,
800,Clothing,6/5/2016 5:29,6,5,2016,,,,,,,,,,,,,,
550,Personal Use,16/6/2014 14:59,16,6,2014,,,,,,,,,,,,,,
1025,Transportation,28/12/2014 21:18,28,12,2014,,,,,,,,,,,,,,
775,Food,1/7/2015 20:50,1,7,2015,,,,,,,,,,,,,,
1175,Services,8/12/2017 6:17,8,12,2017,,,,,,,,,,,,,,
1450,Transportation,10/4/2017 14:00,10,4,2017,,,,,,,,,,,,,,
2300,Retail,1/8/2014 9:54,1,8,2014,,,,,,,,,,,,,,
700,Agriculture,20/10/2016 21:28,20,10,2016,,,,,,,,,,,,,,
1600,Food,24/1/2017 17:36,24,1,2017,,,,,,,,,,,,,,
1400,Food,19/1/2015 20:48,19,1,2015,,,,,,,,,,,,,,
1575,Agriculture,6/7/2017 3:13,6,7,2017,,,,,,,,,,,,,,
2950,Agriculture,10/7/2015 10:20,10,7,2015,,,,,,,,,,,,,,
500,Food,27/7/2016 9:51,27,7,2016,,,,,,,,,,,,,,
450,Retail,8/10/2014 11:28,8,10,2014,,,,,,,,,,,,,,
1000,Retail,8/8/2013 18:24,8,8,2013,,,,,,,,,,,,,,
2175,Agriculture,24/6/2013 13:58,24,6,2013,,,,,,,,,,,,,,
800,Agriculture,3/8/2016 12:46,3,8,2016,,,,,,,,,,,,,,
2800,Clothing,3/6/2013 8:01,3,6,2013,,,,,,,,,,,,,,
1075,Retail,31/5/2016 0:41,31,5,2016,,,,,,,,,,,,,,
1450,Agriculture,13/1/2016 10:33,13,1,2016,,,,,,,,,,,,,,
5375,Retail,22/8/2013 21:44,22,8,2013,,,,,,,,,,,,,,
1075,Retail,18/6/2015 2:35,18,6,2015,,,,,,,,,,,,,,
6000,Food,14/10/2013 12:58,14,10,2013,,,,,,,,,,,,,,
1500,Housing,23/11/2016 11:14,23,11,2016,,,,,,,,,,,,,,
500,Clothing,8/10/2015 8:09,8,10,2015,,,,,,,,,,,,,,
2000,Retail,11/5/2015 11:08,11,5,2015,,,,,,,,,,,,,,
4100,Clothing,20/1/2015 10:03,20,1,2015,,,,,,,,,,,,,,
1050,Retail,7/10/2014 21:41,7,10,2014,,,,,,,,,,,,,,
1000,Retail,26/5/2016 20:51,26,5,2016,,,,,,,,,,,,,,
1450,Housing,19/12/2014 12:05,19,12,2014,,,,,,,,,,,,,,
2950,Personal Use,17/9/2013 18:55,17,9,2013,,,,,,,,,,,,,,
1175,Agriculture,26/6/2015 22:00,26,6,2015,,,,,,,,,,,,,,
1500,Food,26/7/2014 19:25,26,7,2014,,,,,,,,,,,,,,
2100,Clothing,30/3/2015 9:13,30,3,2015,,,,,,,,,,,,,,
925,Clothing,15/11/2017 5:30,15,11,2017,,,,,,,,,,,,,,
925,Retail,25/8/2015 17:39,25,8,2015,,,,,,,,,,,,,,
850,Agriculture,21/11/2016 9:56,21,11,2016,,,,,,,,,,,,,,
300,Agriculture,6/10/2017 10:35,6,10,2017,,,,,,,,,,,,,,
400,Housing,3/9/2014 22:26,3,9,2014,,,,,,,,,,,,,,
1000,Food,13/6/2016 17:06,13,6,2016,,,,,,,,,,,,,,
3000,Agriculture,24/9/2017 8:53,24,9,2017,,,,,,,,,,,,,,
600,Food,24/10/2016 23:49,24,10,2016,,,,,,,,,,,,,,
1050,Agriculture,27/7/2016 19:28,27,7,2016,,,,,,,,,,,,,,
750,Personal Use,28/5/2017 3:23,28,5,2017,,,,,,,,,,,,,,
1100,Retail,31/3/2015 10:09,31,3,2015,,,,,,,,,,,,,,
1600,Services,24/11/2014 20:27,24,11,2014,,,,,,,,,,,,,,
500,Food,26/7/2017 13:41,26,7,2017,,,,,,,,,,,,,,
1500,Agriculture,2/9/2013 20:04,2,9,2013,,,,,,,,,,,,,,
1250,Agriculture,18/7/2017 9:23,18,7,2017,,,,,,,,,,,,,,
1225,Housing,26/7/2016 12:15,26,7,2016,,,,,,,,,,,,,,
4100,Agriculture,18/1/2017 16:22,18,1,2017,,,,,,,,,,,,,,
725,Agriculture,20/1/2017 21:21,20,1,2017,,,,,,,,,,,,,,
3675,Food,17/7/2015 9:12,17,7,2015,,,,,,,,,,,,,,
2100,Agriculture,10/12/2013 4:16,10,12,2013,,,,,,,,,,,,,,
1000,Food,9/5/2013 16:18,9,5,2013,,,,,,,,,,,,,,
1500,Retail,29/9/2014 16:29,29,9,2014,,,,,,,,,,,,,,
1000,Food,30/6/2016 5:19,30,6,2016,,,,,,,,,,,,,,
1225,Personal Use,18/8/2014 10:31,18,8,2014,,,,,,,,,,,,,,
850,Agriculture,3/8/2017 11:40,3,8,2017,,,,,,,,,,,,,,
1650,Transportation,10/5/2013 15:14,10,5,2013,,,,,,,,,,,,,,
1075,Agriculture,11/11/2016 22:33,11,11,2016,,,,,,,,,,,,,,
2225,Personal Use,11/12/2013 11:34,11,12,2013,,,,,,,,,,,,,,
1000,Agriculture,30/1/2015 20:19,30,1,2015,,,,,,,,,,,,,,
1500,Retail,19/5/2017 11:38,19,5,2017,,,,,,,,,,,,,,
500,Services,4/8/2016 6:32,4,8,2016,,,,,,,,,,,,,,
3300,Housing,24/10/2016 14:26,24,10,2016,,,,,,,,,,,,,,
675,Retail,9/11/2017 21:50,9,11,2017,,,,,,,,,,,,,,
700,Personal Use,28/7/2014 14:25,28,7,2014,,,,,,,,,,,,,,
575,Agriculture,25/1/2017 9:06,25,1,2017,,,,,,,,,,,,,,
725,Agriculture,26/11/2013 21:24,26,11,2013,,,,,,,,,,,,,,
1400,Agriculture,29/10/2015 16:44,29,10,2015,,,,,,,,,,,,,,
2725,Housing,15/9/2017 4:51,15,9,2017,,,,,,,,,,,,,,
